team_code,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source,source_page
SWE,14,DF,EKDAL Hjalmar,Hjalmar,EKDAL,,,21/10/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,15,DF,STARFELT Carl,Carl Anders Theodor,STARFELT,,,01/06/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,16,MF,KARLSTROM Jesper,Jesper Kewe,KARLSTRÖM,,,21/06/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,17,FW,GYOKERES Viktor,Viktor Einar,GYÖKERES,,,04/06/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,18,MF,AYARI Yasin,Yasin,AYARI,,,06/10/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,19,MF,SVANBERG Mattias,Mattias Olof,SVANBERG,,,05/01/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,20,DF,SMITH Eric,Eric Anders,SMITH,,,08/01/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,21,DF,BERNHARDSSON Alexander,Alexander Olof,BERNHARDSSON,,,08/09/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,22,MF,ZENELI Besfort,Besfort,ZENELI,,,21/11/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,23,GK,NORDFELDT Kristoffer,Bo Kristoffer,NORDFELDT,,,23/06/1989,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,24,DF,STROUD Elliot,Elliot Karl,STROUD,,,22/06/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,25,FW,NILSSON Gustaf,Håkan Gustaf,NILSSON,,,23/05/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SWE,26,FW,ALI Taha,Taha Abdi,ALI,,,01/07/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42
SUI,1,GK,KOBEL Gregor,Gregor,KOBEL,KOBEL,06/12/1997,Borussia Dortmund (GER),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,2,DF,MUHEIM Miro,Miro Max Maria,MUHEIM,MUHEIM,24/03/1998,Hamburger SV (GER),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,3,DF,WIDMER Silvan,Silvan Dominic,WIDMER,WIDMER,05/03/1993,1. FSV Mainz 05 (GER),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,4,DF,ELVEDI Nico,Nico,ELVEDI,ELVEDI,30/09/1996,Borussia Mönchengladbach (GER),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,5,DF,AKANJI Manuel,Manuel Obafemi,AKANJI,AKANJI,19/07/1995,FC Internazionale Milano (ITA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,6,MF,ZAKARIA Denis,Denis Lemi,ZAKARIA LAKO LADO,ZAKARIA,20/11/1996,AS Monaco (FRA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,7,FW,EMBOLO Breel,Breel Donald,EMBOLO,EMBOLO,14/02/1997,Stade Rennais FC (FRA),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,8,MF,FREULER Remo,Remo Marco,FREULER,FREULER,15/04/1992,Bologna FC (ITA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,9,MF,MANZAMBI Johan,Johan Kula,MANZAMBI,MANZAMBI,14/10/2005,SC Freiburg (GER),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,10,MF,XHAKA Granit,Granit,XHAKA,XHAKA,27/09/1992,Sunderland AFC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,11,FW,NDOYE Dan,Dan,NDOYE,NODYE,25/10/2000,Nottingham Forest FC (ENG),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,12,GK,MVOGO Yvon,Yvon Landry,MVOGO NGANOMA,MVOGO,06/06/1994,FC Lorient (FRA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,13,DF,RODRIGUEZ Ricardo,Ricardo Ivan,RODRIGUEZ ARAYA,RODRIGUEZ,25/08/1992,Real Betis (ESP),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,14,MF,JASHARI Ardon,Ardon,JASHARI,JASHARI,30/07/2002,AC Milan (ITA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,15,MF,SOW Djibril,Mohameth Djibril Ibrahima,SOW,SOW,06/02/1997,Sevilla FC (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,16,FW,FASSNACHT Christian,Christian Andreas,FASSNACHT,FASSNACHT,11/11/1993,BSC Young Boys (SUI),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,17,FW,VARGAS Ruben,Ruben Estephan,VARGAS MARITNEZ,VARGAS,05/08/1998,Sevilla FC (ESP),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,18,DF,COEMERT Eray,Eray Ervin,CÖMERT,CÖMERT,04/02/1998,Valencia CF (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,19,FW,OKAFOR Noah,Noah Arinzechukwu,OKAFOR,OKAFOR,24/05/2000,Leeds United FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,20,MF,AEBISCHER Michel,Michel,AEBISCHER,AEBISCHER,06/01/1997,Pisa SC (ITA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,21,GK,KELLER Marvin,Marvin,KELLER,KELLER,03/07/2002,BSC Young Boys (SUI),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,22,MF,RIEDER Fabian,Fabian,RIEDER,RIEDER,16/02/2002,FC Augsburg (GER),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,23,FW,AMDOUNI Zeki,Mohamed Zeki,AMDOUNI,AMDOUNI,04/12/2000,Burnley FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,24,DF,AMENDA Aurele,Aurèle Florian,AMENDA,AMENDA,31/07/2003,Eintracht Frankfurt (GER),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,25,DF,JAQUEZ Luca,Luca Antony,JAQUEZ,JAQUEZ,02/06/2003,VfB Stuttgart (GER),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
SUI,26,FW,ITTEN Cedric,Cedric Jan,ITTEN,ITTEN,27/12/1996,Fortuna Düsseldorf (GER),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43
TUN,1,GK,CHAMAKH Mouhib,Abdelmouhib,CHAMAKH,,,25/08/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,2,DF,ABDI Ali,Ali,ELABDI,,,20/12/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,3,DF,TALBI Montassar,Montassar Omar,TALBI,,,26/05/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,4,DF,REKIK Omar,Omar,REKIK,,,20/12/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,5,DF,AROUS Adam,Adam,AROUS,,,17/07/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,6,DF,BRONN Dylan,Dylan Daniel Mahmoud,BRONN,,,19/06/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,7,FW,ACHOURI Elias,Mohamed Elyes,ACHOURI,,,10/02/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,8,FW,SAAD Elias,Elias,SAAD,,,27/12/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,9,FW,MASTOURI Hazem,Hazem,MASTOURI,,,18/06/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,10,MF,MEJBRI Hannibal,Hannibal,MEJBRI,,,21/01/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,11,MF,GHARBI Ismael,Ismael Seifallah,GHARBI,,,10/04/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,12,DF,BEN OUANES Mortadha,Ahmed Mortadha,BEN OUANES,,,02/07/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,13,MF,KHEDIRA Rani,Rani,KHEDIRA,,,27/01/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,14,MF,AYARI Khalil,Khalil,AYARI,,,02/02/2005,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,15,MF,HADJ MAHMOUD Mohamed,Mohamed,BELHADJ MAHMOUD,,,24/04/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,16,GK,DAHMEN Aymen,Aymen,DAHMEN,,,28/01/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,17,MF,SKHIRI Ellyes,Ellyes Joris,SKHIRI,,,10/05/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,18,FW,ELLOUMI Rayan,Rayan,ELLOUMI,,,17/09/2007,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,19,FW,CHAOUAT Firas,Firas,CHAOUAT,,,08/05/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,20,DF,VALERY Yan,Yan,VALERY,,,22/02/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,21,DF,BEN HMIDA Mohamed Amine,Mohamed Amine,BEN HMIDA,,,15/12/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,22,GK,BEN HESSEN Sabri,Sabri,BEN HSAN,,,13/06/1996,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,23,DF,NEFFATI Moutaz,Moutaz,NEFFATI,,,04/09/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,24,DF,CHIKHAOUI Raed,Raed,CHIKHAOUI,,,09/06/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,25,MF,SLIMANE Anis,Anis,BEN SLIMANE,,,16/03/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUN,26,MF,TOUNEKTI Sebastian,Sebastian,TOUNEKTI,,,13/07/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44
TUR,1,GK,GUNOK Mert,Fehmi Mert,GÜNOK,,01/03/1989,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,2,DF,CELIK Zeki,Mehmet Zeki,ÇELIK,,17/02/1997,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,3,DF,DEMIRAL Merih,Merih,DEMİRAL,,05/03/1998,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,4,DF,SOYUNCU Caglar,Çağlar,SÖYÜNCÜ,,23/05/1996,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,5,MF,OZCAN Salih,Salih,ÖZCAN,,11/01/1998,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,6,MF,KOKCU Orkun,Orkun,KÖKÇÜ,,29/12/2000,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,7,FW,AKTURKOGLU Kerem,Muhammed Kerem,AKTÜRKOĞLU,,21/10/1998,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,8,FW,GULER Arda,Arda,GÜLER,,25/02/2005,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,9,FW,GUL Deniz,Deniz Daniel,GÜL,,02/07/2004,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,10,MF,CALHANOGLU Hakan,Hakan,ÇALHANOĞLU,,08/02/1994,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,11,FW,YILDIZ Kenan,Kenan,YILDIZ,,04/05/2005,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,12,GK,BAYINDIR Altay,Altay,BAYINDIR,,14/04/1998,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,13,DF,ELMALI Eren,Evren Eren,ELMALI,,07/07/2000,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,14,DF,BARDAKCI Abdulkerim,Abdülkerİm,BARDAKCI,,07/09/1994,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,15,DF,KABAK Ozan,Ozan Muhammed,KABAK,,25/03/2000,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,16,MF,YUKSEK Ismail,İsmaİl,YÜKSEK,,26/01/1999,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,17,FW,KAHVECI Irfan Can,İrfan,KAHVECİ,,15/07/1995,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,18,DF,MULDUR Mert,Mert,MÜLDÜR,,03/04/1999,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,19,FW,AKGUN Yunus,Yunus,AKGÜN,,07/07/2000,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,20,DF,KADIOGLU Ferdi,Ferdi Erenay,KADIOĞLU,,07/10/1999,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,21,FW,YILMAZ Baris Alper,Barış Alper,YILMAZ,,23/05/2000,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,22,MF,AYHAN Kaan,Kaan,AYHAN,,10/11/1994,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,23,GK,CAKIR Ugurcan,Uğurcan,ÇAKIR,,05/04/1996,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,24,FW,AYDIN Oguz,Oğuz,AYDIN,,27/10/2000,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,25,DF,AKAYDIN Samet,Samet,AKAYDIN,,13/03/1994,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
TUR,26,FW,UZUN Can,Can Yılmaz,UZUN,,11/11/2005,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45
URU,1,GK,ROCHET Sergio,Sergio Ramón,ROCHET ALVAREZ,,,23/03/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,2,DF,GIMENEZ Jose Maria,José María,GIMÉNEZ DE VARGAS,,,20/01/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,3,DF,CACERES Sebastian,Sebastián Enzo,CÁCERES RAMOS,,,18/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,4,DF,ARAUJO Ronald,Ronald Federico,ARAÚJO DA SILVA,,,07/03/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,5,MF,UGARTE Manuel,Manuel,UGARTE RIBEIRO,,,11/04/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,6,MF,BENTANCUR Rodrigo,Rodrigo,BENTANCUR COLMÁN,,,25/06/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,7,MF,DE LA CRUZ Nicolas,Diego Nicolás,DE LA CRUZ ARCOSA,,,01/06/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,8,MF,VALVERDE Federico,Federico Santiago,VALVERDE DIPETTA,,,22/07/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,9,FW,NUNEZ Darwin,Darwin Gabriel,NUÑEZ RIBEIRO,,,24/06/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,10,MF,DE ARRASCAETA Giorgian,Giorgian Daniel,DE ARRASCAETA BENEDETTI,,,01/06/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,11,FW,PELLISTRI Facundo,Facundo,PELLISTRI REBOLLO,,,20/12/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,12,GK,MELE Santiago,Santiago Andres,MELE CASTAÑERO,,,06/09/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,13,DF,VARELA Guillermo,Guillermo,VARELA OLIVERA,,,24/03/1993,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,14,MF,CANOBBIO Agustin,Agustin,CANOBBIO,,,01/10/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,15,MF,MARTINEZ Emiliano,Emiliano,MARTÍNEZ TORANZA,,,17/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,16,DF,OLIVERA Mathias,Mathías,OLIVERA MIRAMONTES,,,31/10/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,17,DF,VINA Matias,Matías Nicolas,VIÑA SUSPERREGUY,,,09/11/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,18,FW,RODRIGUEZ Brian,Paul Brian,RODRÍGUEZ BRAVO,,,20/05/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,19,FW,AGUIRRE Rodrigo,Rodrigo Sebastian,AGUIRRE SOTO,,,01/10/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,20,MF,ARAUJO Maxi,Maximiliano Javier,ARAÚJO VILCHES,,,15/02/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,21,FW,VINAS Federico,Federico Sebastian,VIÑAS BARBOZA,,,30/06/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,22,MF,PIQUEREZ Joaquin,Joaquin,PIQUEREZ MOREIRA,,,24/08/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,23,GK,MUSLERA Fernando,Nestor Fernando,MUSLERA MICOL,,,16/06/1986,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,24,DF,BUENO Santiago,Santiago Ignacio,BUENO SCIUTTO,,,09/11/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,25,MF,SANABRIA Juan Manuel,Juan Manuel,SANABRIA MAGOLÉ,,,29/03/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
URU,26,MF,ZALAZAR Rodrigo,Radrigo,ZALAZAR MARTINEZ,,,12/08/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46
USA,1,GK,TURNER Matt,Matthew Charles,TURNER,,,24/06/1994,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,2,DF,DEST Sergino,Sergiño Gianni,DEST,,,03/11/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,3,DF,RICHARDS Chris,Christopher Jeffrey,RICHARDS,,,28/03/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,4,MF,ADAMS Tyler,Tyler Shaan,ADAMS,,,14/02/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,5,DF,ROBINSON Antonee,Antonee,ROBINSON,,,08/08/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,6,DF,TRUSTY Auston,Auston Levi-Jesaiah,TRUSTY,,,12/08/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,7,MF,REYNA Giovanni,Giovanni Alejandro,REYNA,,,13/11/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,8,MF,McKENNIE Weston,Weston James Earl,MC KENNIE,,,28/08/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,9,FW,PEPI Ricardo,Ricardo Daniel,PEPI,,,09/01/2003,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,10,FW,PULISIC Christian,Christian Mate,PULISIC,,,18/09/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,11,FW,AARONSON Brenden,Brenden Russell,AARONSON,,,22/10/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,12,DF,ROBINSON Miles,Miles Gordon,ROBINSON,,,14/03/1997,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,13,DF,REAM Tim,Timothy Michael,REAM,,,05/10/1987,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,14,MF,BERHALTER Sebastian,Sebastian Matthew,BERHALTER,,,10/05/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,15,MF,ROLDAN Cristian,Cristian,ROLDAN,,,03/06/1995,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,16,DF,FREEMAN Alex,Alexander Michael,FREEMAN,,,09/08/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,17,MF,TILLMAN Malik,Malik Leon,TILLMAN,,,28/05/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,18,DF,ARFSTEN Max,Maximilian Michael,ARFSTEN,,,19/04/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,19,FW,WRIGHT Haji,Haji Amir,WRIGHT,,,27/03/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,20,FW,BALOGUN Folarin,Folarin Jolaoluwa,BALOGUN,,,03/07/2001,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,21,FW,WEAH Timothy,Timothy Tarpeh,WEAH,,,22/02/2000,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,22,DF,McKENZIE Mark,Mark Alexander,MCKENZIE,,,25/02/1999,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,23,DF,SCALLY Joe,Joseph Michael,SCALLY,,,31/12/2002,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,24,GK,FREESE Matt,Matthew Andrew Geary,FREESE,,,02/09/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,25,GK,BRADY Chris,Christopher Keith,BRADY,,,03/03/2004,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
USA,26,FW,ZENDEJAS Alex,Alejandro,ZENDEJAS SAAVEDRA,,,07/02/1998,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,47
UZB,1,GK,YUSUPOV Utkir,Utkir,YUSUPOV,,04/01/1991,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,2,DF,KHUSANOV Abdukodir,Abdukodir,KHUSANOV,,29/02/2004,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,3,DF,ALIJONOV Khojiakbar,Khojiakbar,ALIJONOV,,19/04/1997,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,4,DF,SAYFIEV Farrukh,Farrukh,SAYFIEV,,17/01/1991,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,5,DF,ASHURMATOV Rustam,Rustamjon,ASHURMATOV,,07/07/1996,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,6,MF,MOZGOVOY Akmal,Akmal,MOZGOVOY,,02/04/1999,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,7,MF,SHUKUROV Otabek,Otabek,SHUKUROV,,22/06/1996,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,8,MF,ISKANDEROV Jamshid,Jamshid,ISKANDEROV,,16/10/1993,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,9,MF,XAMROBEKOV Odiljon,Odiljon,XAMROBEKOV,,13/02/1996,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,10,MF,MASHARIPOV Jaloliddin,Jaloliddin,MASHARIPOV,,01/09/1993,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,11,MF,URUNOV Oston,Oston,URUNOV,,19/12/2000,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,12,GK,NEMATOV Abduvohid,Abduvakhid,NEMATOV,,20/03/2001,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,13,DF,NASRULLAEV Sherzod,Sherzod,NASRULLAEV,,23/07/1998,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
UZB,14,FW,SHOMURODOV Eldor,Eldor,SHOMURODOV,,29/06/1995,,,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,48
