team_code,team_name_from_pdf,shirt_number,position,player_name,first_names,last_names,name_on_shirt,dob,club,height_cm,source_url,source_page,extraction_method
SWE,Sweden,8,DF,SVENSSON Daniel,Daniel Jonathan,SVENSSON,SVENSSON,12/02/2002,Borussia Dortmund (GER),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,9,FW,ISAK Alexander,Alexander,ISAK,ISAK,21/09/1999,Liverpool FC (ENG),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,10,MF,NYGREN Benjamin,Erik Benjamin,NYGREN,NYGREN,08/07/2001,Celtic FC (SCO),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,11,FW,ELANGA Anthony,Anthony David Junior,ELANGA,ELANGA,27/04/2002,Newcastle United FC (ENG),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,12,GK,JOHANSSON Viktor,Tobias Viktor,JOHANSSON,V. JOHANSSON,14/09/1998,Stoke City FC (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,13,MF,SEMA Ken,Ken,SEMA,SEMA,30/09/1993,Pafos FC (CYP),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,14,DF,EKDAL Hjalmar,Hjalmar,EKDAL,EKDAL,21/10/1998,Burnley FC (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,15,DF,STARFELT Carl,Carl Anders Theodor,STARFELT,STARFELT,01/06/1995,RC Celta Vigo (ESP),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,16,MF,KARLSTROM Jesper,Jesper Kewe,KARLSTRÖM,KARLSTRÖM,21/06/1995,Udinese (ITA),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,17,FW,GYOKERES Viktor,Viktor Einar,GYÖKERES,GYÖKERES,04/06/1998,Arsenal FC (ENG),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,18,MF,AYARI Yasin,Yasin,AYARI,AYARI,06/10/2003,Brighton & Hove Albion FC (ENG),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,19,MF,SVANBERG Mattias,Mattias Olof,SVANBERG,SVANBERG,05/01/1999,VfL Wolfsburg (GER),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,20,DF,SMITH Eric,Eric Anders,SMITH,SMITH,08/01/1997,FC St. Pauli (GER),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,21,DF,BERNHARDSSON Alexander,Alexander Olof,BERNHARDSSON,BERNHARDSSON,08/09/1998,Holstein Kiel (GER),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,22,MF,ZENELI Besfort,Besfort,ZENELI,ZENELI,21/11/2002,Royale Union Saint-Gilloise (BEL),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,23,GK,NORDFELDT Kristoffer,Bo Kristoffer,NORDFELDT,NORDFELDT,23/06/1989,AIK Stockholm (SWE),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,24,DF,STROUD Elliot,Elliot Karl,STROUD,STROUD,22/06/2002,Mjällby AIF (SWE),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,25,FW,NILSSON Gustaf,Håkan Gustaf,NILSSON,NILSSON,23/05/1997,Club Brugge (BEL),197,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SWE,Sweden,26,FW,ALI Taha,Taha Abdi,ALI,ALI,01/07/1998,Malmö FF (SWE),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,42,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,1,GK,KOBEL Gregor,Gregor,KOBEL,KOBEL,06/12/1997,Borussia Dortmund (GER),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,2,DF,MUHEIM Miro,Miro Max Maria,MUHEIM,MUHEIM,24/03/1998,Hamburger SV (GER),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,3,DF,WIDMER Silvan,Silvan Dominic,WIDMER,WIDMER,05/03/1993,1. FSV Mainz 05 (GER),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,4,DF,ELVEDI Nico,Nico,ELVEDI,ELVEDI,30/09/1996,Borussia Mönchengladbach (GER),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,5,DF,AKANJI Manuel,Manuel Obafemi,AKANJI,AKANJI,19/07/1995,FC Internazionale Milano (ITA),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,6,MF,ZAKARIA Denis,Denis Lemi,ZAKARIA LAKO LADO,ZAKARIA,20/11/1996,AS Monaco (FRA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,7,FW,EMBOLO Breel,Breel Donald,EMBOLO,EMBOLO,14/02/1997,Stade Rennais FC (FRA),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,8,MF,FREULER Remo,Remo Marco,FREULER,FREULER,15/04/1992,Bologna FC (ITA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,9,MF,MANZAMBI Johan,Johan Kula,MANZAMBI,MANZAMBI,14/10/2005,SC Freiburg (GER),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,10,MF,XHAKA Granit,Granit,XHAKA,XHAKA,27/09/1992,Sunderland AFC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,11,FW,NDOYE Dan,Dan,NDOYE,NODYE,25/10/2000,Nottingham Forest FC (ENG),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,12,GK,MVOGO Yvon,Yvon Landry,MVOGO NGANOMA,MVOGO,06/06/1994,FC Lorient (FRA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,13,DF,RODRIGUEZ Ricardo,Ricardo Ivan,RODRIGUEZ ARAYA,RODRIGUEZ,25/08/1992,Real Betis (ESP),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,14,MF,JASHARI Ardon,Ardon,JASHARI,JASHARI,30/07/2002,AC Milan (ITA),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,15,MF,SOW Djibril,Mohameth Djibril Ibrahima,SOW,SOW,06/02/1997,Sevilla FC (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,16,FW,FASSNACHT Christian,Christian Andreas,FASSNACHT,FASSNACHT,11/11/1993,BSC Young Boys (SUI),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,17,FW,VARGAS Ruben,Ruben Estephan,VARGAS MARITNEZ,VARGAS,05/08/1998,Sevilla FC (ESP),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,18,DF,COEMERT Eray,Eray Ervin,CÖMERT,CÖMERT,04/02/1998,Valencia CF (ESP),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,19,FW,OKAFOR Noah,Noah Arinzechukwu,OKAFOR,OKAFOR,24/05/2000,Leeds United FC (ENG),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,20,MF,AEBISCHER Michel,Michel,AEBISCHER,AEBISCHER,06/01/1997,Pisa SC (ITA),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,21,GK,KELLER Marvin,Marvin,KELLER,KELLER,03/07/2002,BSC Young Boys (SUI),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,22,MF,RIEDER Fabian,Fabian,RIEDER,RIEDER,16/02/2002,FC Augsburg (GER),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,23,FW,AMDOUNI Zeki,Mohamed Zeki,AMDOUNI,AMDOUNI,04/12/2000,Burnley FC (ENG),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,24,DF,AMENDA Aurele,Aurèle Florian,AMENDA,AMENDA,31/07/2003,Eintracht Frankfurt (GER),194,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,25,DF,JAQUEZ Luca,Luca Antony,JAQUEZ,JAQUEZ,02/06/2003,VfB Stuttgart (GER),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
SUI,Switzerland,26,FW,ITTEN Cedric,Cedric Jan,ITTEN,ITTEN,27/12/1996,Fortuna Düsseldorf (GER),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,43,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,1,GK,CHAMAKH Mouhib,Abdelmouhib,CHAMAKH,CHAMAKH,25/08/2001,Club Africain (TUN),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,2,DF,ABDI Ali,Ali,ELABDI,ABDI,20/12/1993,OGC Nice (FRA),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,3,DF,TALBI Montassar,Montassar Omar,TALBI,TALBI,26/05/1998,FC Lorient (FRA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,4,DF,REKIK Omar,Omar,REKIK,REKIK,20/12/2001,NK Maribor (SVN),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,5,DF,AROUS Adam,Adam,AROUS,AROUS,17/07/2004,Kasımpaşa SK (TUR),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,6,DF,BRONN Dylan,Dylan Daniel Mahmoud,BRONN,BRONN,19/06/1995,Servette FC (SUI),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,7,FW,ACHOURI Elias,Mohamed Elyes,ACHOURI,ACHOURI,10/02/1999,FC København (DEN),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,8,FW,SAAD Elias,Elias,SAAD,SAAD,27/12/1999,Hannover 96 (GER),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,9,FW,MASTOURI Hazem,Hazem,MASTOURI,MASTOURI,18/06/1997,FC Dynamo Makhachkala (RUS),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,10,MF,MEJBRI Hannibal,Hannibal,MEJBRI,MEJBRI,21/01/2003,Burnley FC (ENG),177,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,11,MF,GHARBI Ismael,Ismael Seifallah,GHARBI,GHARBI,10/04/2004,FC Augsburg (GER),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,12,DF,BEN OUANES Mortadha,Ahmed Mortadha,BEN OUANES,BEN OUANES,02/07/1994,Kasımpaşa SK (TUR),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,13,MF,KHEDIRA Rani,Rani,KHEDIRA,KHEDIRA,27/01/1994,1. FC Union Berlin (GER),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,14,MF,AYARI Khalil,Khalil,AYARI,AYARI,02/02/2005,Paris Saint-Germain (FRA),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,15,MF,HADJ MAHMOUD Mohamed,Mohamed,BELHADJ MAHMOUD,BELHADJ MAHMOUD,24/04/2000,FC Lugano (SUI),179,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,16,GK,DAHMEN Aymen,Aymen,DAHMEN,DAHMEN,28/01/1997,CS Sfaxien (TUN),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,17,MF,SKHIRI Ellyes,Ellyes Joris,SKHIRI,SKHIRI,10/05/1995,Eintracht Frankfurt (GER),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,18,FW,ELLOUMI Rayan,Rayan,ELLOUMI,ELLOUMI,17/09/2007,Vancouver Whitecaps FC (CAN),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,19,FW,CHAOUAT Firas,Firas,CHAOUAT,CHAOUAT,08/05/1996,Club Africain (TUN),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,20,DF,VALERY Yan,Yan,VALERY,VALERY,22/02/1999,BSC Young Boys (SUI),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,21,DF,BEN HMIDA Mohamed Amine,Mohamed Amine,BEN HMIDA,BEN HMIDA,15/12/1995,Espérance De Tunisie (TUN),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,22,GK,BEN HESSEN Sabri,Sabri,BEN HSAN,BEN HSAN,13/06/1996,Étoile Du Sahel (TUN),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,23,DF,NEFFATI Moutaz,Moutaz,NEFFATI,NEFFATI,04/09/2004,IFK Norrköping FK (SWE),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,24,DF,CHIKHAOUI Raed,Raed,CHIKHAOUI,CHIKHAOUI,09/06/2004,US Monastir (TUN),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,25,MF,SLIMANE Anis,Anis,BEN SLIMANE,SLIMANE,16/03/2001,Norwich City FC (ENG),188,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUN,Tunisia,26,MF,TOUNEKTI Sebastian,Sebastian,TOUNEKTI,TOUNEKTI,13/07/2002,Celtic FC (SCO),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,44,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,1,GK,GUNOK Mert,Fehmi Mert,GÜNOK,MERT,01/03/1989,Fenerbahçe SK (TUR),196,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,2,DF,CELIK Zeki,Mehmet Zeki,ÇELIK,ZEKİ ÇELİK,17/02/1997,AS Roma (ITA),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,3,DF,DEMIRAL Merih,Merih,DEMİRAL,DEMİRAL,05/03/1998,Al Ahli FC (KSA),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,4,DF,SOYUNCU Caglar,Çağlar,SÖYÜNCÜ,ÇAĞLAR,23/05/1996,Fenerbahçe SK (TUR),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,5,MF,OZCAN Salih,Salih,ÖZCAN,ÖZCAN,11/01/1998,Borussia Dortmund (GER),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,6,MF,KOKCU Orkun,Orkun,KÖKÇÜ,ORKUN KÖKÇÜ,29/12/2000,Beşiktaş JK (TUR),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,7,FW,AKTURKOGLU Kerem,Muhammed Kerem,AKTÜRKOĞLU,AKTÜRKOĞLU,21/10/1998,Fenerbahçe SK (TUR),172,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,8,FW,GULER Arda,Arda,GÜLER,ARDA GÜLER,25/02/2005,Real Madrid C. F. (ESP),175,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,9,FW,GUL Deniz,Deniz Daniel,GÜL,DENİZ GÜL,02/07/2004,FC Porto (POR),192,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,10,MF,CALHANOGLU Hakan,Hakan,ÇALHANOĞLU,ÇALHANOĞLU,08/02/1994,FC Internazionale Milano (ITA),178,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,11,FW,YILDIZ Kenan,Kenan,YILDIZ,YILDIZ,04/05/2005,Juventus FC (ITA),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,12,GK,BAYINDIR Altay,Altay,BAYINDIR,ALTAY,14/04/1998,Manchester United FC (ENG),198,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,13,DF,ELMALI Eren,Evren Eren,ELMALI,EREN ELMALI,07/07/2000,Galatasaray SK (TUR),181,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,14,DF,BARDAKCI Abdulkerim,Abdülkerİm,BARDAKCI,ABDÜLKERİM,07/09/1994,Galatasaray SK (TUR),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,15,DF,KABAK Ozan,Ozan Muhammed,KABAK,OZAN KABAK,25/03/2000,TSG Hoffenheim (GER),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,16,MF,YUKSEK Ismail,İsmaİl,YÜKSEK,İSMAİL,26/01/1999,Fenerbahçe SK (TUR),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,17,FW,KAHVECI Irfan Can,İrfan,KAHVECİ,KAHVECİ,15/07/1995,Kasımpaşa SK (TUR),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,18,DF,MULDUR Mert,Mert,MÜLDÜR,MERT MÜLDÜR,03/04/1999,Fenerbahçe SK (TUR),184,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,19,FW,AKGUN Yunus,Yunus,AKGÜN,YUNUS,07/07/2000,Galatasaray SK (TUR),173,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,20,DF,KADIOGLU Ferdi,Ferdi Erenay,KADIOĞLU,F. KADIOĞLU,07/10/1999,Brighton & Hove Albion FC (ENG),174,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,21,FW,YILMAZ Baris Alper,Barış Alper,YILMAZ,BARIŞ,23/05/2000,Galatasaray SK (TUR),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,22,MF,AYHAN Kaan,Kaan,AYHAN,KAAN,10/11/1994,Galatasaray SK (TUR),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,23,GK,CAKIR Ugurcan,Uğurcan,ÇAKIR,UĞURCAN,05/04/1996,Galatasaray SK (TUR),191,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,24,FW,AYDIN Oguz,Oğuz,AYDIN,OĞUZ,27/10/2000,Fenerbahçe SK (TUR),183,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,25,DF,AKAYDIN Samet,Samet,AKAYDIN,SAMET AKAYDIN,13/03/1994,Çaykur Rizespor (TUR),190,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
TUR,Türkiye,26,FW,UZUN Can,Can Yılmaz,UZUN,CAN UZUN,11/11/2005,Eintracht Frankfurt (GER),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,45,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,1,GK,ROCHET Sergio,Sergio Ramón,ROCHET ALVAREZ,S. ROCHET,23/03/1993,SC Internacional (BRA),189,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,2,DF,GIMENEZ Jose Maria,José María,GIMÉNEZ DE VARGAS,J.M. GIMÉNEZ,20/01/1995,Atlético De Madrid (ESP),186,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,3,DF,CACERES Sebastian,Sebastián Enzo,CÁCERES RAMOS,S. CACERES,18/08/1999,Club América (MEX),180,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,4,DF,ARAUJO Ronald,Ronald Federico,ARAÚJO DA SILVA,R. ARAUJO,07/03/1999,FC Barcelona (ESP),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,5,MF,UGARTE Manuel,Manuel,UGARTE RIBEIRO,M. UGARTE,11/04/2001,Manchester United FC (ENG),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,6,MF,BENTANCUR Rodrigo,Rodrigo,BENTANCUR COLMÁN,R. BENTANCUR,25/06/1997,Tottenham Hotspur FC (ENG),187,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,7,MF,DE LA CRUZ Nicolas,Diego Nicolás,DE LA CRUZ ARCOSA,N. DE LA CRUZ,01/06/1997,CR Flamengo (BRA),167,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,8,MF,VALVERDE Federico,Federico Santiago,VALVERDE DIPETTA,F. VALVERDE,22/07/1998,Real Madrid C. F. (ESP),182,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
URU,Uruguay,9,FW,NUNEZ Darwin,Darwin Gabriel,NUÑEZ RIBEIRO,D. NUÑEZ,24/06/1999,Al Hilal SC (KSA),185,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,46,pdfplumber_extract_table_header_mapped_v2
